product_name,year_month,warehouse_inventory,inventory_cost_per_unit,inventory_date
GolfBuddy VT3 GPS Watch,201507,0,0.93084,2015-07-01
Merrell Women's Grassbow Sport Waterproof Hik,201507,0,1.80586,2015-07-01
Titleist Small Wheeled Travel Cover,201507,0,0.4228,2015-07-01
Polar Loop Activity Tracker,201507,0,1.37405,2015-07-01
Pelican Maverick 100X Kayak,201507,0,1.62222,2015-07-01
Garmin Approach S4 Golf GPS Watch,201507,0,2.04534,2015-07-01
Total Gym 1400,201507,0,1.15943,2015-07-01
Garmin Forerunner 910XT GPS Watch,201507,0,0.16571,2015-07-01
Titleist Club Glove Travel Cover,201507,0,2.23045,2015-07-01
GoPro HERO3+ Black Edition Camera,201507,0,0.97163,2015-07-01
Diamondback Boys' Insight 24 Performance Hybr,201507,0,2.0576,2015-07-01
Diamondback Girls' Clarity 24 Hybrid Bike 201,201507,0,0.50558,2015-07-01
Stiga Master Series ST3100 Competition Indoor,201507,0,0.93446,2015-07-01
SOLE E35 Elliptical,201507,10,1.29567,2015-07-01
Bushnell Pro X7 Jolt Slope Rangefinder,201507,18,1.85214,2015-07-01
SOLE E25 Elliptical,201507,3,0.66997,2015-07-01
Bowflex SelectTech 1090 Dumbbells,201507,11,1.96702,2015-07-01
Perfect Fitness Perfect Rip Deck,201506,462,2.30411,2015-06-01
Nike Men's Dri-FIT Victory Golf Polo,201506,520,1.79808,2015-06-01
O'Brien Men's Neoprene Life Vest,201506,430,0.73998,2015-06-01
Nike Men's Free 5.0+ Running Shoe,201506,29,2.18684,2015-06-01
Under Armour Girls' Toddler Spine Surge Runni,201506,66,2.29001,2015-06-01
Nike Men's CJ Elite 2 TD Football Cleat,201506,74,2.007,2015-06-01
Field & Stream Sportsman 16 Gun Fire Safe,201506,76,1.65816,2015-06-01
Pelican Sunstream 100 Kayak,201506,12,1.42169,2015-06-01
Diamondback Women's Serene Classic Comfort Bi,201506,103,1.80827,2015-06-01
ENO Atlas Hammock Straps,201506,2,1.3917,2015-06-01
Nike Men's Comfort 2 Slide,201506,0,2.03747,2015-06-01
adidas Youth Germany Black/Red Away Match Soc,201506,16,1.23078,2015-06-01
Team Golf St. Louis Cardinals Putter Grip,201506,4,0.20541,2015-06-01
LIJA Women's Eyelet Sleeveless Golf Polo,201506,3,0.60128,2015-06-01
adidas Men's F10 Messi TRX FG Soccer Cleat,201506,6,2.07873,2015-06-01
Glove It Women's Imperial Golf Glove,201506,0,1.19553,2015-06-01
Glove It Imperial Golf Towel,201506,0,1.77667,2015-06-01
Bridgestone e6 Straight Distance NFL Carolina,201506,0,2.02634,2015-06-01
Glove It Women's Mod Oval 3-Zip Carry All Gol,201506,10,0.34719,2015-06-01
Columbia Men's PFG Anchor Tough T-Shirt,201506,0,2.31488,2015-06-01
Under Armour Women's Ignite Slide,201506,5,0.59246,2015-06-01
Team Golf Tennessee Volunteers Putter Grip,201506,7,1.20702,2015-06-01
Titleist Pro V1x High Numbers Personalized Go,201506,7,0.54727,2015-06-01
Nike Men's Deutschland Weltmeister Winners Bl,201506,7,1.45826,2015-06-01
Bridgestone e6 Straight Distance NFL San Dieg,201506,6,0.23132,2015-06-01
Nike Women's Tempo Shorts,201506,9,1.29246,2015-06-01
Team Golf Texas Longhorns Putter Grip,201506,2,0.43713,2015-06-01
Hirzl Women's Soffft Flex Golf Glove,201506,1,1.432,2015-06-01
Clicgear 8.0 Shoe Brush,201506,4,1.61477,2015-06-01
Hirzl Women's Hybrid Golf Glove,201506,5,1.67034,2015-06-01
Team Golf Pittsburgh Steelers Putter Grip,201506,3,1.34031,2015-06-01
Top Flite Women's 2017 XL Hybrid,201506,0,1.28013,2015-06-01
Glove It Urban Brick Golf Towel,201506,6,0.80192,2015-06-01
Nike Dri-FIT Crew Sock 6 Pack,201506,0,0.15544,2015-06-01
TYR Boys' Team Digi Jammer,201506,11,2.07521,2015-06-01
Team Golf San Francisco Giants Putter Grip,201506,0,2.33376,2015-06-01
Clicgear Rovic Cooler Bag,201506,5,1.33787,2015-06-01
Hirzl Men's Hybrid Golf Glove,201506,0,0.93434,2015-06-01
Titleist Pro V1x Golf Balls,201506,19,0.81057,2015-06-01
adidas Men's Germany Black Crest Away Tee,201506,0,1.26405,2015-06-01
Titleist Pro V1 High Numbers Personalized Gol,201506,2,2.08434,2015-06-01
Under Armour Women's Micro G Skulpt Running S,201506,6,1.15611,2015-06-01
Under Armour Hustle Storm Medium Duffle Bag,201506,0,2.26101,2015-06-01
Under Armour Women's Ignite PIP VI Slide,201506,1,0.58377,2015-06-01
Bag Boy Beverage Holder,201506,1,1.30239,2015-06-01
Under Armour Men's Tech II T-Shirt,201506,9,0.20763,2015-06-01
Team Golf New England Patriots Putter Grip,201506,18,0.66235,2015-06-01
Under Armour Men's Compression EV SL Slide,201506,1,1.43715,2015-06-01
Bridgestone e6 Straight Distance NFL Tennesse,201506,0,1.18946,2015-06-01
Glove It Women's Mod Oval Golf Glove,201506,3,1.64556,2015-06-01
Titleist Pro V1x High Numbers Golf Balls,201506,12,0.36612,2015-06-01
Nike Women's Legend V-Neck T-Shirt,201506,0,0.77567,2015-06-01
Under Armour Kids' Mercenary Slide,201506,4,1.84397,2015-06-01
adidas Kids' F5 Messi FG Soccer Cleat,201506,0,2.3151,2015-06-01
Children's heaters,201506,0,1.37715,2015-06-01
Web Camera,201506,0,2.0301,2015-06-01
Dell Laptop,201506,37,1.50434,2015-06-01
Porcelain crafts,201506,0,1.24933,2015-06-01
Sports Books,201506,0,1.37772,2015-06-01
DVDs,201506,0,1.56419,2015-06-01
Industrial consumer electronics,201506,0,0.55197,2015-06-01
Fighting video games,201506,0,0.72249,2015-06-01
Summer dresses,201506,0,0.38498,2015-06-01
Lawn mower,201506,0,0.5582,2015-06-01
Adult dog supplies,201506,0,1.98571,2015-06-01
Rock music,201506,0,2.07079,2015-06-01
Elevation Training Mask 2.0,201506,0,0.75292,2015-06-01
LIJA Women's Mid-Length Panel Golf Shorts,201506,0,0.97813,2015-06-01
Toys,201506,0,2.12297,2015-06-01
Brooks Women's Ghost 6 Running Shoe,201506,0,2.02052,2015-06-01
Bag Boy M330 Push Cart,201506,0,1.37769,2015-06-01
Merrell Women's Grassbow Sport Hiking Shoe,201506,0,1.85766,2015-06-01
Nike Men's Free TR 5.0 TB Training Shoe,201506,0,0.82725,2015-06-01
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201506,1,1.82456,2015-06-01
First aid kit,201506,0,1.83587,2015-06-01
CDs of rock,201506,0,0.74522,2015-06-01
Polar FT4 Heart Rate Monitor,201506,0,1.6249,2015-06-01
LIJA Women's Argyle Golf Polo,201506,0,1.50842,2015-06-01
TaylorMade White Smoke IN-12 Putter,201506,0,0.52105,2015-06-01
Fitbit The One Wireless Activity & Sleep Trac,201506,0,2.17907,2015-06-01
Nike Kids' Grade School KD VI Basketball Shoe,201506,0,1.26875,2015-06-01
The North Face Women's Recon Backpack,201506,8,2.0923,2015-06-01
Smart watch,201506,0,2.13103,2015-06-01
Baby sweater,201506,0,0.98439,2015-06-01
MDGolf Pittsburgh Penguins Putter,201506,0,1.35769,2015-06-01
Men's gala suit,201506,0,1.9604,2015-06-01
Merrell Men's All Out Flash Trail Running Sho,201506,0,1.23247,2015-06-01
Garmin Approach S3 Golf GPS Watch,201506,0,0.48185,2015-06-01
LIJA Women's Button Golf Dress,201506,0,0.78391,2015-06-01
Cleveland Golf Women's 588 RTX CB Satin Chrom,201506,0,1.78926,2015-06-01
Merrell Women's Siren Mid Waterproof Hiking B,201506,0,0.30128,2015-06-01
TaylorMade Women's RBZ SL Rescue,201506,0,2.17739,2015-06-01
Mio ALPHA Heart Rate Monitor/Sport Watch,201506,0,2.1669,2015-06-01
TaylorMade 2017 Purelite Stand Bag,201506,0,0.72184,2015-06-01
Cleveland Golf Collegiate My Custom Wedge 588,201506,0,0.12871,2015-06-01
adidas Brazuca 2017 Official Match Ball,201506,0,1.64156,2015-06-01
Nike Men's Fingertrap Max Training Shoe,201506,0,1.61854,2015-06-01
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201506,0,1.7089,2015-06-01
Nike Men's Kobe IX Elite Low Basketball Shoe,201506,0,1.92307,2015-06-01
Ogio Race Golf Shoes,201506,0,1.91507,2015-06-01
insta-bed Neverflat Air Mattress,201506,0,1.14975,2015-06-01
GolfBuddy VT3 GPS Watch,201506,0,2.31784,2015-06-01
Merrell Women's Grassbow Sport Waterproof Hik,201506,0,0.90133,2015-06-01
Titleist Small Wheeled Travel Cover,201506,0,1.84444,2015-06-01
Polar Loop Activity Tracker,201506,0,0.87722,2015-06-01
Pelican Maverick 100X Kayak,201506,0,0.52648,2015-06-01
Garmin Approach S4 Golf GPS Watch,201506,0,1.66793,2015-06-01
Total Gym 1400,201506,0,1.22175,2015-06-01
Garmin Forerunner 910XT GPS Watch,201506,0,1.42422,2015-06-01
Titleist Club Glove Travel Cover,201506,0,2.23751,2015-06-01
GoPro HERO3+ Black Edition Camera,201506,0,0.12421,2015-06-01
Diamondback Boys' Insight 24 Performance Hybr,201506,0,2.12512,2015-06-01
Diamondback Girls' Clarity 24 Hybrid Bike 201,201506,0,0.71837,2015-06-01
Stiga Master Series ST3100 Competition Indoor,201506,0,1.76629,2015-06-01
SOLE E35 Elliptical,201506,31,0.5014,2015-06-01
Bushnell Pro X7 Jolt Slope Rangefinder,201506,16,1.20606,2015-06-01
SOLE E25 Elliptical,201506,34,0.31736,2015-06-01
Bowflex SelectTech 1090 Dumbbells,201506,26,0.18512,2015-06-01
Perfect Fitness Perfect Rip Deck,201505,624,0.72904,2015-05-01
Nike Men's Dri-FIT Victory Golf Polo,201505,65,2.24636,2015-05-01
O'Brien Men's Neoprene Life Vest,201505,399,1.97283,2015-05-01
Nike Men's Free 5.0+ Running Shoe,201505,252,1.61444,2015-05-01
Under Armour Girls' Toddler Spine Surge Runni,201505,43,1.48562,2015-05-01
Nike Men's CJ Elite 2 TD Football Cleat,201505,161,1.20565,2015-05-01
Field & Stream Sportsman 16 Gun Fire Safe,201505,68,2.16727,2015-05-01
Pelican Sunstream 100 Kayak,201505,35,2.18038,2015-05-01
Diamondback Women's Serene Classic Comfort Bi,201505,59,0.73142,2015-05-01
ENO Atlas Hammock Straps,201505,10,0.43503,2015-05-01
Nike Men's Comfort 2 Slide,201505,9,1.65279,2015-05-01
adidas Youth Germany Black/Red Away Match Soc,201505,0,2.23615,2015-05-01
Team Golf St. Louis Cardinals Putter Grip,201505,0,1.60699,2015-05-01
LIJA Women's Eyelet Sleeveless Golf Polo,201505,1,1.6443,2015-05-01
adidas Men's F10 Messi TRX FG Soccer Cleat,201505,5,0.16189,2015-05-01
Glove It Women's Imperial Golf Glove,201505,5,1.91525,2015-05-01
Glove It Imperial Golf Towel,201505,6,1.42872,2015-05-01
Bridgestone e6 Straight Distance NFL Carolina,201505,0,1.88158,2015-05-01
Glove It Women's Mod Oval 3-Zip Carry All Gol,201505,9,0.33537,2015-05-01
Columbia Men's PFG Anchor Tough T-Shirt,201505,0,1.82868,2015-05-01
Under Armour Women's Ignite Slide,201505,2,1.5654,2015-05-01
Team Golf Tennessee Volunteers Putter Grip,201505,0,2.07671,2015-05-01
Titleist Pro V1x High Numbers Personalized Go,201505,3,2.17099,2015-05-01
Nike Men's Deutschland Weltmeister Winners Bl,201505,0,0.43833,2015-05-01
Bridgestone e6 Straight Distance NFL San Dieg,201505,3,1.30017,2015-05-01
Nike Women's Tempo Shorts,201505,0,1.04897,2015-05-01
Team Golf Texas Longhorns Putter Grip,201505,5,1.01919,2015-05-01
Hirzl Women's Soffft Flex Golf Glove,201505,18,2.02405,2015-05-01
Clicgear 8.0 Shoe Brush,201505,15,2.3073,2015-05-01
Hirzl Women's Hybrid Golf Glove,201505,0,1.7722,2015-05-01
Team Golf Pittsburgh Steelers Putter Grip,201505,2,1.75856,2015-05-01
Top Flite Women's 2017 XL Hybrid,201505,10,1.84143,2015-05-01
Glove It Urban Brick Golf Towel,201505,1,1.32952,2015-05-01
Nike Dri-FIT Crew Sock 6 Pack,201505,1,0.33326,2015-05-01
TYR Boys' Team Digi Jammer,201505,1,0.70371,2015-05-01
Team Golf San Francisco Giants Putter Grip,201505,2,1.96295,2015-05-01
Clicgear Rovic Cooler Bag,201505,5,2.0936,2015-05-01
Hirzl Men's Hybrid Golf Glove,201505,0,1.21288,2015-05-01
Titleist Pro V1x Golf Balls,201505,7,0.75048,2015-05-01
adidas Men's Germany Black Crest Away Tee,201505,0,2.17861,2015-05-01
Titleist Pro V1 High Numbers Personalized Gol,201505,9,1.934,2015-05-01
Under Armour Women's Micro G Skulpt Running S,201505,0,0.63187,2015-05-01
Under Armour Hustle Storm Medium Duffle Bag,201505,6,2.2005,2015-05-01
Under Armour Women's Ignite PIP VI Slide,201505,2,0.74255,2015-05-01
Bag Boy Beverage Holder,201505,2,0.31458,2015-05-01
Under Armour Men's Tech II T-Shirt,201505,4,1.03263,2015-05-01
Team Golf New England Patriots Putter Grip,201505,17,0.1162,2015-05-01
Under Armour Men's Compression EV SL Slide,201505,0,0.74282,2015-05-01
Bridgestone e6 Straight Distance NFL Tennesse,201505,2,1.32019,2015-05-01
Glove It Women's Mod Oval Golf Glove,201505,6,0.36081,2015-05-01
Titleist Pro V1x High Numbers Golf Balls,201505,0,0.22719,2015-05-01
Nike Women's Legend V-Neck T-Shirt,201505,22,1.56667,2015-05-01
Under Armour Kids' Mercenary Slide,201505,0,0.28879,2015-05-01
adidas Kids' F5 Messi FG Soccer Cleat,201505,3,1.96401,2015-05-01
Children's heaters,201505,0,0.65293,2015-05-01
Web Camera,201505,0,1.59459,2015-05-01
Dell Laptop,201505,24,1.92745,2015-05-01
Porcelain crafts,201505,0,1.26718,2015-05-01
Sports Books,201505,0,1.27439,2015-05-01
DVDs,201505,0,0.57235,2015-05-01
Industrial consumer electronics,201505,0,1.7257,2015-05-01
Fighting video games,201505,0,2.24201,2015-05-01
Summer dresses,201505,0,1.44372,2015-05-01
Lawn mower,201505,0,0.73233,2015-05-01
Adult dog supplies,201505,0,1.29264,2015-05-01
Rock music,201505,0,1.90517,2015-05-01
Elevation Training Mask 2.0,201505,0,0.33658,2015-05-01
LIJA Women's Mid-Length Panel Golf Shorts,201505,0,0.54123,2015-05-01
Toys,201505,0,2.30283,2015-05-01
Brooks Women's Ghost 6 Running Shoe,201505,0,0.81268,2015-05-01
Bag Boy M330 Push Cart,201505,0,0.89915,2015-05-01
Merrell Women's Grassbow Sport Hiking Shoe,201505,0,1.43161,2015-05-01
Nike Men's Free TR 5.0 TB Training Shoe,201505,0,0.67029,2015-05-01
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201505,0,1.71974,2015-05-01
First aid kit,201505,0,1.2345,2015-05-01
CDs of rock,201505,0,0.95883,2015-05-01
Polar FT4 Heart Rate Monitor,201505,0,1.61969,2015-05-01
LIJA Women's Argyle Golf Polo,201505,0,1.82666,2015-05-01
TaylorMade White Smoke IN-12 Putter,201505,0,0.86637,2015-05-01
Fitbit The One Wireless Activity & Sleep Trac,201505,0,0.50914,2015-05-01
Nike Kids' Grade School KD VI Basketball Shoe,201505,0,1.25122,2015-05-01
The North Face Women's Recon Backpack,201505,0,1.37034,2015-05-01
Smart watch,201505,0,2.33383,2015-05-01
Baby sweater,201505,0,1.42663,2015-05-01
MDGolf Pittsburgh Penguins Putter,201505,0,2.05784,2015-05-01
Men's gala suit,201505,0,2.13383,2015-05-01
Merrell Men's All Out Flash Trail Running Sho,201505,0,2.20622,2015-05-01
Garmin Approach S3 Golf GPS Watch,201505,0,1.09748,2015-05-01
LIJA Women's Button Golf Dress,201505,0,1.19477,2015-05-01
Cleveland Golf Women's 588 RTX CB Satin Chrom,201505,0,1.81302,2015-05-01
Merrell Women's Siren Mid Waterproof Hiking B,201505,0,1.12358,2015-05-01
TaylorMade Women's RBZ SL Rescue,201505,0,1.53855,2015-05-01
Mio ALPHA Heart Rate Monitor/Sport Watch,201505,0,0.38478,2015-05-01
TaylorMade 2017 Purelite Stand Bag,201505,0,0.44346,2015-05-01
Cleveland Golf Collegiate My Custom Wedge 588,201505,0,1.29944,2015-05-01
adidas Brazuca 2017 Official Match Ball,201505,0,1.7381,2015-05-01
Nike Men's Fingertrap Max Training Shoe,201505,0,1.04282,2015-05-01
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201505,0,0.37853,2015-05-01
Nike Men's Kobe IX Elite Low Basketball Shoe,201505,0,1.14567,2015-05-01
Ogio Race Golf Shoes,201505,0,1.52004,2015-05-01
insta-bed Neverflat Air Mattress,201505,0,2.00452,2015-05-01
GolfBuddy VT3 GPS Watch,201505,0,0.61387,2015-05-01
Merrell Women's Grassbow Sport Waterproof Hik,201505,0,0.19379,2015-05-01
Titleist Small Wheeled Travel Cover,201505,2,0.47283,2015-05-01
Polar Loop Activity Tracker,201505,0,1.42787,2015-05-01
Pelican Maverick 100X Kayak,201505,0,0.75789,2015-05-01
Garmin Approach S4 Golf GPS Watch,201505,0,0.26262,2015-05-01
Total Gym 1400,201505,0,0.59771,2015-05-01
Garmin Forerunner 910XT GPS Watch,201505,0,1.35081,2015-05-01
Titleist Club Glove Travel Cover,201505,0,1.01889,2015-05-01
GoPro HERO3+ Black Edition Camera,201505,0,2.27542,2015-05-01
Diamondback Boys' Insight 24 Performance Hybr,201505,0,1.29149,2015-05-01
Diamondback Girls' Clarity 24 Hybrid Bike 201,201505,0,0.63663,2015-05-01
Stiga Master Series ST3100 Competition Indoor,201505,0,0.37652,2015-05-01
SOLE E35 Elliptical,201505,12,0.92697,2015-05-01
Bushnell Pro X7 Jolt Slope Rangefinder,201505,10,1.06865,2015-05-01
SOLE E25 Elliptical,201505,1,1.6593,2015-05-01
Bowflex SelectTech 1090 Dumbbells,201505,37,0.93994,2015-05-01
Perfect Fitness Perfect Rip Deck,201504,633,1.22875,2015-04-01
Nike Men's Dri-FIT Victory Golf Polo,201504,625,0.5084,2015-04-01
O'Brien Men's Neoprene Life Vest,201504,116,1.16913,2015-04-01
Nike Men's Free 5.0+ Running Shoe,201504,280,0.31749,2015-04-01
Under Armour Girls' Toddler Spine Surge Runni,201504,217,0.99378,2015-04-01
Nike Men's CJ Elite 2 TD Football Cleat,201504,98,1.21593,2015-04-01
Field & Stream Sportsman 16 Gun Fire Safe,201504,73,0.69765,2015-04-01
Pelican Sunstream 100 Kayak,201504,100,0.62622,2015-04-01
Diamondback Women's Serene Classic Comfort Bi,201504,72,1.19934,2015-04-01
ENO Atlas Hammock Straps,201504,2,1.8676,2015-04-01
Nike Men's Comfort 2 Slide,201504,5,0.30869,2015-04-01
adidas Youth Germany Black/Red Away Match Soc,201504,0,1.17057,2015-04-01
Team Golf St. Louis Cardinals Putter Grip,201504,9,0.35395,2015-04-01
LIJA Women's Eyelet Sleeveless Golf Polo,201504,5,1.87734,2015-04-01
adidas Men's F10 Messi TRX FG Soccer Cleat,201504,3,0.53537,2015-04-01
Glove It Women's Imperial Golf Glove,201504,2,1.38493,2015-04-01
Glove It Imperial Golf Towel,201504,10,2.05846,2015-04-01
Bridgestone e6 Straight Distance NFL Carolina,201504,13,0.14801,2015-04-01
Glove It Women's Mod Oval 3-Zip Carry All Gol,201504,12,2.16831,2015-04-01
Columbia Men's PFG Anchor Tough T-Shirt,201504,0,1.03759,2015-04-01
Under Armour Women's Ignite Slide,201504,14,0.9055,2015-04-01
Team Golf Tennessee Volunteers Putter Grip,201504,0,0.23562,2015-04-01
Titleist Pro V1x High Numbers Personalized Go,201504,0,1.92006,2015-04-01
Nike Men's Deutschland Weltmeister Winners Bl,201504,0,1.89466,2015-04-01
Bridgestone e6 Straight Distance NFL San Dieg,201504,4,1.63576,2015-04-01
Nike Women's Tempo Shorts,201504,5,1.05173,2015-04-01
Team Golf Texas Longhorns Putter Grip,201504,1,1.89598,2015-04-01
Hirzl Women's Soffft Flex Golf Glove,201504,3,0.99956,2015-04-01
Clicgear 8.0 Shoe Brush,201504,16,1.36066,2015-04-01
Hirzl Women's Hybrid Golf Glove,201504,5,2.12855,2015-04-01
Team Golf Pittsburgh Steelers Putter Grip,201504,25,1.04934,2015-04-01
Top Flite Women's 2017 XL Hybrid,201504,4,1.99691,2015-04-01
Glove It Urban Brick Golf Towel,201504,13,0.7826,2015-04-01
Nike Dri-FIT Crew Sock 6 Pack,201504,0,1.65536,2015-04-01
TYR Boys' Team Digi Jammer,201504,0,1.17734,2015-04-01
Team Golf San Francisco Giants Putter Grip,201504,0,1.50938,2015-04-01
Clicgear Rovic Cooler Bag,201504,2,1.75691,2015-04-01
Hirzl Men's Hybrid Golf Glove,201504,0,2.06905,2015-04-01
Titleist Pro V1x Golf Balls,201504,0,1.43463,2015-04-01
adidas Men's Germany Black Crest Away Tee,201504,12,0.56533,2015-04-01
Titleist Pro V1 High Numbers Personalized Gol,201504,0,1.52621,2015-04-01
Under Armour Women's Micro G Skulpt Running S,201504,3,2.12365,2015-04-01
Under Armour Hustle Storm Medium Duffle Bag,201504,15,2.22367,2015-04-01
Under Armour Women's Ignite PIP VI Slide,201504,7,1.45152,2015-04-01
Bag Boy Beverage Holder,201504,9,1.36254,2015-04-01
Under Armour Men's Tech II T-Shirt,201504,7,0.92166,2015-04-01
Team Golf New England Patriots Putter Grip,201504,12,0.12668,2015-04-01
Under Armour Men's Compression EV SL Slide,201504,0,1.757,2015-04-01
Bridgestone e6 Straight Distance NFL Tennesse,201504,10,0.16106,2015-04-01
Glove It Women's Mod Oval Golf Glove,201504,0,2.16412,2015-04-01
Titleist Pro V1x High Numbers Golf Balls,201504,1,0.99349,2015-04-01
Nike Women's Legend V-Neck T-Shirt,201504,6,1.88516,2015-04-01
Under Armour Kids' Mercenary Slide,201504,0,1.37573,2015-04-01
adidas Kids' F5 Messi FG Soccer Cleat,201504,0,1.16413,2015-04-01
Children's heaters,201504,0,1.21993,2015-04-01
Web Camera,201504,0,0.87078,2015-04-01
Dell Laptop,201504,1,1.07706,2015-04-01
Porcelain crafts,201504,0,1.62977,2015-04-01
Sports Books,201504,0,2.31088,2015-04-01
DVDs,201504,0,0.50504,2015-04-01
Industrial consumer electronics,201504,0,1.95759,2015-04-01
Fighting video games,201504,0,0.82617,2015-04-01
Summer dresses,201504,0,0.70025,2015-04-01
Lawn mower,201504,0,0.5838,2015-04-01
Adult dog supplies,201504,0,1.28305,2015-04-01
Rock music,201504,0,1.25452,2015-04-01
Elevation Training Mask 2.0,201504,0,1.74455,2015-04-01
LIJA Women's Mid-Length Panel Golf Shorts,201504,0,0.48166,2015-04-01
Toys,201504,0,0.42208,2015-04-01
Brooks Women's Ghost 6 Running Shoe,201504,0,0.73308,2015-04-01
Bag Boy M330 Push Cart,201504,0,1.72616,2015-04-01
Merrell Women's Grassbow Sport Hiking Shoe,201504,0,1.38926,2015-04-01
Nike Men's Free TR 5.0 TB Training Shoe,201504,0,2.33898,2015-04-01
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201504,0,1.61466,2015-04-01
First aid kit,201504,0,1.11324,2015-04-01
CDs of rock,201504,0,0.54796,2015-04-01
Polar FT4 Heart Rate Monitor,201504,0,0.35688,2015-04-01
LIJA Women's Argyle Golf Polo,201504,0,1.66407,2015-04-01
TaylorMade White Smoke IN-12 Putter,201504,0,1.88044,2015-04-01
Fitbit The One Wireless Activity & Sleep Trac,201504,0,0.18578,2015-04-01
Nike Kids' Grade School KD VI Basketball Shoe,201504,0,2.32909,2015-04-01
The North Face Women's Recon Backpack,201504,0,1.89566,2015-04-01
Smart watch,201504,0,1.60635,2015-04-01
Baby sweater,201504,0,0.20024,2015-04-01
MDGolf Pittsburgh Penguins Putter,201504,0,1.04663,2015-04-01
